frame,threshold,blink,ear_norm
0,0,0.0,0.7062545037773171
1,0,0.0,0.695211039482476
2,0,0.0,0.820335641627834
3,0,0.0,0.7975762530980113
4,0,0.0,0.7951277825073843
5,0,0.0,0.7703483840028134
6,0,0.0,0.8170160367949094
7,0,0.0,0.7898636498729138
8,0,0.0,0.7767368257257168
9,0,0.0,0.8033913982714364
10,0,0.0,0.8092241359759407
11,0,0.0,0.8011171543309872
12,0,0.0,0.8018551596264326
13,0,0.0,0.642447373946132
14,0,0.0,0.1620390889656565
15,0,0.0,0.08621299071099654
16,0,0.0,0.43113526463509766
17,1,1.0,0.5463162209211329
18,0,0.0,0.6056250539331509
19,0,0.0,0.6842536268817445
20,0,0.0,0.7222027936140054
21,0,0.0,0.7217032636284021
22,0,0.0,0.7474432212712875
23,0,0.0,0.7159059046629865
24,0,0.0,0.7975497976552792
25,0,0.0,0.7975497976552792
26,0,0.0,0.7406890589871492
27,0,0.0,0.7217035195162795
28,0,0.0,0.765610657952914
29,0,0.0,0.7603383808369826
30,0,0.0,0.8007080986445336
31,0,0.0,0.869533815677882
32,0,0.0,0.7990707283733721
33,0,0.0,0.7517744035421127
34,0,0.0,0.7258554594944308
35,0,0.0,0.8210964119578135
36,0,0.0,0.8240950768160025
37,0,0.0,0.7960096061147314
38,0,0.0,0.8239450721670982
39,0,0.0,0.8216708282266494
40,0,0.0,0.7752548801728806
41,0,0.0,0.8365702522993057
42,0,0.0,0.8208591736700906
43,0,0.0,0.820335641627834
44,0,0.0,0.8010803782905215
45,0,0.0,0.8239450721670982
46,0,0.0,0.7283317814050609
47,0,0.0,0.8216713298359272
48,0,0.0,0.7215956325497165
49,0,0.0,0.7731998902816385
50,0,0.0,0.7914249837337798
51,0,0.0,0.7975060840472229
52,0,0.0,0.8226098855682832
53,0,0.0,0.848277373320058
54,0,0.0,0.7938789111800642
55,0,0.0,0.8653451218775126
56,0,0.0,0.79642737694052
57,0,0.0,0.7975762530980113
58,0,0.0,0.8218488573526042
59,0,0.0,0.7982838500551805
60,0,0.0,0.8482711076802012
61,0,0.0,0.7983631314162031
62,0,0.0,0.8202654725770457
63,0,0.0,0.7967964844329232
64,0,0.0,0.8178730841638898
65,0,0.0,0.7967200491414403
66,0,0.0,0.8246543008513304
67,0,0.0,0.845996863739752
68,0,0.0,0.8476097968519689
69,0,0.0,0.8208680293461881
70,0,0.0,0.8020111039058424
71,0,0.0,0.9004873181973586
72,0,0.0,0.7760897330924356
73,0,0.0,0.8548745828828452
74,0,0.0,0.8483959344334172
75,0,0.0,0.7703483840028134
76,0,0.0,0.10944138408965708
77,0,0.0,0.07835809110431138
78,0,0.0,0.3024180977413029
79,1,1.0,0.5543392660800776
80,0,0.0,0.6909309011724438
81,0,0.0,0.7258155893377625
82,0,0.0,0.8161198882999746
83,0,0.0,0.7975762530980113
84,0,0.0,0.7443099405765687
85,0,0.0,0.7460223484897105
86,0,0.0,0.7475386681697205
87,0,0.0,0.7960096061147314
88,0,0.0,0.8247214010504414
89,0,0.0,0.8247477437491473
90,0,0.0,0.8155425402579161
91,0,0.0,0.7760897330924356
92,0,0.0,0.7960096061147314
93,0,0.0,0.7975762530980113
94,0,0.0,0.7703483840028134
95,0,0.0,0.7960096061147314
96,0,0.0,0.7844568008106109
97,0,0.0,0.7998518946879628
98,0,0.0,0.8183692283843829
99,0,0.0,0.8170862058456978
100,0,0.0,0.7960096061147314
101,0,0.0,0.8160949844439337
102,0,0.0,0.8115447985091049
103,0,0.0,0.8232374752099293
104,0,0.0,0.7960096061147314
105,0,0.0,0.8226098855682832
106,0,0.0,0.820335641627834
107,0,0.0,0.7982838500551805
108,0,0.0,0.7703559860888615
109,0,0.0,0.8216708282266494
110,0,0.0,0.822434676329468
111,0,0.0,0.7741939800320841
112,0,0.0,0.7932702625971505
113,0,0.0,0.8216708282266494
114,0,0.0,0.7941348948023583
115,0,0.0,0.8382564150176998
116,0,0.0,0.7914594201799026
117,0,0.0,0.8187774326108332
118,0,0.0,0.7982838500551805
119,0,0.0,0.7914249837337798
120,0,0.0,0.8216770938665062
121,0,0.0,0.8476138380263021
122,0,0.0,0.8170862058456978
123,0,0.0,0.8226098855682832
124,0,0.0,0.7913269556015192
125,0,0.0,0.7775291241133298
126,0,0.0,0.8194794376712634
127,0,0.0,0.824231564960375
128,0,0.0,0.8233967638864752
129,0,0.0,0.7982838500551805
130,0,0.0,0.7484465970790636
131,0,0.0,0.8170862058456978
132,0,0.0,0.8216708282266494
133,0,0.0,0.7748946975091734
134,0,0.0,0.9006471572968503
135,0,0.0,0.8747760356174891
136,0,0.0,0.8011978899725335
137,0,0.0,0.820335641627834
138,0,0.0,0.7960096061147314
139,0,0.0,0.7523141257667465
140,0,0.0,0.8226098855682832
141,0,0.0,0.8187774326108332
142,0,0.0,0.7951534021581605
143,0,0.0,0.7708273666450576
144,0,0.0,0.8003282653382277
145,0,0.0,0.8239450721670982
146,0,0.0,0.8239450721670982
147,0,0.0,0.7899090812610299
148,0,0.0,0.8716643514915269
149,0,0.0,0.7960096061147314
150,0,0.0,0.8985010806987672
151,0,0.0,0.7982136810043922
152,0,0.0,0.7951534021581605
153,0,0.0,0.8226098855682832
154,0,0.0,0.7687371958877386
155,0,0.0,0.8163837199728179
156,0,0.0,0.7982136810043922
157,0,0.0,0.8956168097017158
158,0,0.0,0.8396104144516637
159,0,0.0,0.8452508108885876
160,0,0.0,0.84363585584229
161,0,0.0,0.7929936169549662
162,0,0.0,0.8468152917174775
163,0,0.0,0.7703483840028134
164,0,0.0,0.7960096061147314
165,0,0.0,0.846811039145841
166,0,0.0,0.8749543855253986
167,0,0.0,0.7967024943615654
168,0,0.0,0.8427474279576157
169,0,0.0,0.8716676858231587
170,0,0.0,0.7990707283733721
171,0,0.0,0.8942819541501337
172,0,0.0,0.8239450721670982
173,0,0.0,0.845996863739752
174,0,0.0,0.8216708282266494
175,0,0.0,0.8231422732866369
176,0,0.0,0.8170862058456978
177,0,0.0,0.8699086139164289
178,0,0.0,0.5095339812447258
179,0,0.0,0.08400931395214173
180,0,0.0,0.2975226586242058
181,0,0.0,0.4149824493488253
182,1,1.0,0.689308899651121
183,0,0.0,0.6833113678497832
184,0,0.0,0.7408809081535291
185,0,0.0,0.6973951895189475
186,0,0.0,0.7109517028624335
187,0,0.0,0.7166455692593174
188,0,0.0,0.7852101226834105
189,0,0.0,0.7860623886070263
190,0,0.0,0.7082882208103678
191,0,0.0,0.7920345525586885
192,0,0.0,0.7726226279432625
193,0,0.0,0.8155425402579161
194,0,0.0,0.7406742899956862
195,0,0.0,0.7640707551035029
196,0,0.0,0.7940394726422578
197,0,0.0,0.7657027511695516
198,0,0.0,0.7149877900361237
199,0,0.0,0.7852800157880738
200,0,0.0,0.773241485764671
201,0,0.0,0.7656492934862288
202,0,0.0,0.7490154379366922
203,0,0.0,0.7640707551035029
204,0,0.0,0.8413540600855458
205,0,0.0,0.7899243985896295
206,0,0.0,0.7556274190269273
207,0,0.0,0.7498724853056724
208,0,0.0,0.7859775625118761
209,0,0.0,0.7665674081130919
210,0,0.0,0.7898274241138539
211,0,0.0,0.7473897635879647
212,0,0.0,0.7363352967779463
213,0,0.0,0.8606857399124648
214,0,0.0,0.7731998902816385
215,0,0.0,0.7169806180671947
216,0,0.0,0.7731998902816385
217,0,0.0,0.8405680251797633
218,0,0.0,0.7983631314162031
219,0,0.0,0.7975762530980113
220,0,0.0,0.7460223484897105
221,0,0.0,0.7975762530980113
222,0,0.0,0.7483078782148278
223,0,0.0,0.8208680293461881
224,0,0.0,0.7408608230177652
225,0,0.0,0.8162300018891271
226,0,0.0,0.7446947639769435
227,0,0.0,0.7663129472983854
228,0,0.0,0.799855202144002
229,0,0.0,0.7931162104989153
230,0,0.0,0.824231564960375
231,0,0.0,0.7716835706016284
232,0,0.0,0.7890451811771223
233,0,0.0,0.7499679322041052
234,0,0.0,0.8140795780042116
235,0,0.0,0.6190946208347755
236,0,0.0,0.10867456562302015
237,0,0.0,0.15118850554980198
238,0,0.0,0.35262198017012203
239,1,1.0,0.5765675006512954
240,0,0.0,0.6612129447583832
241,0,0.0,0.7141307426671434
242,0,0.0,0.7674543033698422
243,0,0.0,0.7611137933861166
244,0,0.0,0.7408231945774416
245,0,0.0,0.8397584682213224
246,0,0.0,0.8149131327533038
247,0,0.0,0.7542937527365953
248,0,0.0,0.7475386681697205
249,0,0.0,0.77358169233954
250,0,0.0,0.7475386681697205
251,0,0.0,0.7719150309860933
252,0,0.0,0.7657981980679845
253,0,0.0,0.7657981980679845
254,0,0.0,0.7491117282475346
255,0,0.0,0.8164418246581183
256,0,0.0,0.8381929954851992
257,0,0.0,0.8670304495624841
258,0,0.0,0.7941348948023583
259,0,0.0,0.7731998902816385
260,0,0.0,0.7475386681697205
261,0,0.0,0.841300247889575
262,0,0.0,0.8170862058456978
263,0,0.0,0.7860623886070263
264,0,0.0,0.7666504639916002
265,0,0.0,0.7208473155597084
266,0,0.0,0.796368571231014
267,0,0.0,0.7640857901548428
268,0,0.0,0.7460517967986638
269,0,0.0,0.7021965524434122
270,0,0.0,0.7392273669233859
271,0,0.0,0.799586973738686
272,0,0.0,0.7702331920262542
273,0,0.0,0.7756291543160232
274,0,0.0,0.8193908434575927
275,0,0.0,0.722313322845812
276,0,0.0,0.7931155254817602
277,0,0.0,0.8189314847090685
278,0,0.0,0.810836908349206
279,0,0.0,0.7374737500916375
280,0,0.0,0.8429036331324784
281,0,0.0,0.7906316979644447
282,0,0.0,0.7843314484901615
283,0,0.0,0.7475386681697205
284,0,0.0,0.7709625367186801
285,0,0.0,0.8153982544468672
286,0,0.0,0.7975776507475136
287,0,0.0,0.7226111925377454
288,0,0.0,0.7760387475578825
289,0,0.0,0.8232460416901081
290,0,0.0,0.7768215271561605
291,0,0.0,0.7951979515581726
292,0,0.0,0.7854352466241434
293,0,0.0,0.7473394876958395
294,0,0.0,0.7668215399748867
295,0,0.0,0.7876425002273497
296,0,0.0,0.8188613156582801
297,0,0.0,0.7931238125849631
298,0,0.0,0.8170862058456978
299,0,0.0,0.7876997827343604
300,0,0.0,0.7905687797772092
301,0,0.0,0.7666504639916002
302,0,0.0,0.9169386444923434
303,0,0.0,0.7974276460986094
304,0,0.0,0.8217786883018158
305,0,0.0,0.8003282653382277
306,0,0.0,0.7974276460986094
307,0,0.0,0.7151695745515718
308,0,0.0,0.7975060840472229
309,0,0.0,0.7967964844329232
310,0,0.0,0.8446548374988364
311,0,0.0,0.7475386681697205
312,0,0.0,0.32727003863229337
313,0,0.0,0.0
314,0,0.0,0.356644571439858
315,1,1.0,0.6568945056610371
316,0,0.0,0.7939490802308524
317,0,0.0,0.8887293875599359
318,0,0.0,0.845996863739752
319,0,0.0,0.893343153535261
320,0,0.0,0.9935618434544494
321,0,0.0,0.9687486345150618
322,0,0.0,0.9202315834313894
323,0,0.0,0.9416144218757515
324,0,0.0,0.9434141560114967
325,0,0.0,0.9181415973816803
326,0,0.0,0.9254772048631117
327,0,0.0,0.9481374353507783
328,0,0.0,0.9181415973816803
329,0,0.0,0.9476696558277388
330,0,0.0,0.9721007210118244
331,0,0.0,0.9941582276362531
332,0,0.0,0.9684026603842748
333,0,0.0,0.9710026042695868
334,0,0.0,0.9216638143869101
335,0,0.0,0.9286051672442142
336,0,0.0,0.9225058273718384
337,0,0.0,0.9231823988831509
338,0,0.0,1.0
339,0,0.0,0.9665539712573581
340,0,0.0,0.9740580180765268
341,0,0.0,0.8984960031184072
342,0,0.0,0.8976636405132539
343,0,0.0,0.7254249734570906
344,0,0.0,0.1196012189579404
345,0,0.0,0.20813176721659224
346,0,1.0,0.3526751177629235
347,1,0.0,0.5629976634892666
348,0,0.0,0.572168476636645
349,0,0.0,0.580909999605446
350,0,0.0,0.6126665936049651
351,0,0.0,0.6645710816817334
352,0,0.0,0.6736260829491045
353,0,0.0,0.6645340122152525
354,0,0.0,0.6844058226591924
355,0,0.0,0.6665199632443218
356,0,0.0,0.6472860905087247
357,0,0.0,0.6928832760723328
358,0,0.0,0.7169868925609133
359,0,0.0,0.7933101724668815
360,0,0.0,0.7346405603359724
361,0,0.0,0.7392453491169754
362,0,0.0,0.7743442950204782
363,0,0.0,0.8239450721670982
364,0,0.0,0.7224651199868266
365,0,0.0,0.7983631314162031
366,0,0.0,0.7983631314162031
