frame,ear,threshold,mov_ear_3,mov_ear_5,mov_ear_7
77,0.17113503464961144,0,0.2722631932362643,0.2733738445747598,0.28326242615170727
78,0.2295458497228531,0,0.2419694555165807,0.27118542592226047,0.2835233212929588
79,0.3095917001796541,1,0.2367575281840407,0.268740478545331,0.2828992369410536
80,0.3082023259972555,0,0.28244662529992226,0.26692802270563903,0.2835274790761965
81,0.31616520297881434,0,0.3113197430519096,0.29766596734129747,0.28324405241382167
82,0.32482475782790377,0,0.31639742893465933,0.3164054965048571,0.30180578938682856
83,0.32324349554065285,0,0.3214111521157908,0.3147005951610581,0.3183436119378292
84,0.30106719346066146,0,0.31637848227640575,0.3221222514775782,0.31904303952676827
85,0.3453106075798591,0,0.3232070988603901,0.32178674954226094,0.3188622359552283
86,0.31448769330222814,0,0.32028849811424936,0.3182091381759754,0.31603301045064774
87,0.30693670099647885,0,0.32224500062618827,0.3128325639571955,0.31011033606731075
88,0.2963606244467519,0,0.3059283395818196,0.3092923326939726,0.2907501341987607
89,0.2833660371445452,0,0.29555445419592513,0.2777746276701613,0.2776111982876647
90,0.18772208246080174,0,0.25581624801736663,0.256696017426313,0.2667711882470246
91,0.20909464208298872,0,0.22672758722944528,0.24919478468609313,0.2628397520147046
92,0.26943053729537886,0,0.22208242061305583,0.24731618773194058,0.25952365499569197
93,0.2869676396759876,0,0.25516427301811834,0.2473877846757091,0.25904490131306496
94,0.28372402186339,0,0.2800407329449186,0.2684452379172214,0.2608380913419782
95,0.2930093486683632,0,0.2879003367359137,0.2858099829700116,0.2765976691009442
96,0.29591836734693877,0,0.2908839126262303,0.2915317008656487,0.29093909782153965
97,0.29803912677356226,0,0.29565561426295517,0.2960351015558821,0.2957869762045548
98,0.30948464312715485,1,0.3011473790825529,0.29996343437850115,0.2969777285662626
99,0.30336568597648234,0,0.3036298186257345,0.30042214588641725,0.29975561302601
100,0.2953029062079445,0,0.30271774510386135,0.30187231503335354,0.3002411596410869
101,0.3031692130816188,0,0.3006126017553494,0.3015461246734212,0.2991296111503183
102,0.2964081749739029,0,0.2982934314211552,0.2972767016303017,0.29931780804975816
103,0.28813752791156033,0,0.29590497198902693,0.2964748654489334,0.2970155802030701
104,0.29935650506964195,0,0.2946340693183676,0.29608809384741264,0.29346080699543514
105,0.2933690482003407,0,0.29362102706051374,0.2911507059356964,0.2914077739312866
106,0.27848227352304095,0,0.2904026089310072,0.28805540589269685,0.29304851634898604
107,0.28093167475890357,0,0.2842609988274276,0.2933587823114884,0.29348123611039306
108,0.3146544100055168,1,0.2913561194291532,0.29337492395831005,0.2930798266251894
109,0.2994372133037491,0,0.29834109935605707,0.29176664662126867,0.29045165896791403
110,0.28532766151513245,0,0.29980642827480014,0.2922620582104038,0.2889811207704897
111,0.28095933146871394,0,0.2885747354291996,0.292690779422297,0.29163066703646073
112,0.2830752808183694,0,0.2831207579340725,0.28916571689816095,0.29208662502841876
113,0.2970290973848376,0,0.287021236557307,0.28610295037793276,0.2858836212335914
114,0.28412338070261317,0,0.288075919635272,0.2832840947632512,0.2844148711320343
115,0.2712333834417219,0,0.2841286205097238,0.2849234209880784,0.28308830043939587
116,0.28915596259285337,0,0.2815042422457286,0.28351669815773733,0.28129126720951547
117,0.27604166666666663,0,0.27881033756708007,0.27778689845268045,0.2814411143232545
118,0.26838009885955383,0,0.27785924270635576,0.27778706443506707,0.2817548791657255
119,0.28412421061453974,0,0.2761819920469198,0.2833854780031487,0.28244382265828705
120,0.29922545128213074,0,0.2839099202520761,0.28334348251468666,0.2842370231739671
121,0.28894598515054426,0,0.29076521568240565,0.2848923065916509,0.28463972300875184
122,0.28378578705148205,0,0.29065240782805307,0.2896112591070093,0.2847148391349218
123,0.291974861436342,0,0.2882355445461234,0.2880999128940715,0.28701621658728066
124,0.276567479549853,0,0.2841093760125612,0.28515277084285773,0.28591015001442244
125,0.28448974102606733,0,0.28434402733742087,0.28263992273365657,0.28187344686347365
126,0.2763817446045317,0,0.2791463217268178,0.2800764711684579,0.2793696591035726
127,0.2709685292254938,0,0.27728000495203037,0.2759653930474357,0.27945904599465926
128,0.2714194708312328,0,0.2729232482204201,0.2775341961952833,0.27787282609911707
129,0.28441149528909104,0,0.27559983178193903,0.27681051242358024,0.27776757131960544
130,0.2808713221675493,0,0.27890076276262477,0.2767003027213278,0.27580417808275826
131,0.2758306960932737,0,0.28037117118330457,0.27665579454985617,0.275773574029202
132,0.27074598836813424,0,0.27581600220965186,0.2776054036295378,0.2765001120988911
133,0.2761675162296439,0,0.274248066897016,0.27593396371438245,0.2768574718224751
134,0.2760542957133152,0,0.27432260010369686,0.274543897060137,0.2734233107573293
135,0.27392098889632355,0,0.2753809336130928,0.2714522314080966,0.2746884783745683
136,0.26037236783307377,0,0.2701158841475693,0.27524853283211426,0.27482022656821264
137,0.2897274954882252,0,0.27467361740587154,0.2753656162759427,0.27494803485654173
138,0.27675293344878105,0,0.27561759892335874,0.27448288641056706,0.2734729094567661
139,0.2716406463864398,0,0.2793736917744809,0.2728670163175451,0.27283327686377135
140,0.2658416384312099,0,0.2714117394221442,0.27510791626340136,0.2596436395065861
141,0.2715768675623539,0,0.2696863841266672,0.2534811226449619,0.24816845364029966
142,0.1815935273960233,0,0.2396706777965297,0.23413974930901843,0.24299904869755043
143,0.18004606676906343,0,0.21107215390914766,0.23051995220952648,0.23928524604628315
144,0.25354166088897545,0,0.2050604183513561,0.22750288750126657,0.23669074646193775
145,0.25075631488991074,0,0.22811468084931855,0.22388334384800004,0.23601457141443863
146,0.25347914929601983,0,0.25259237502496984,0.23978632098853864,0.23563201101589776
147,0.2611084130987211,0,0.25511462576155,0.2575568965892387,0.24919971846644476
148,0.26889894477256326,0,0.2611621690557679,0.262162060321414,0.2607553378299678
149,0.276567479549853,0,0.26885827914037935,0.264197877806177,0.26257733373344444
150,0.26093540231372647,0,0.26880060887871576,0.26676117438963587,0.26515960293447044
151,0.26629563221331176,0,0.2679328380256318,0.2683059316293111,0.2688282268879801
152,0.26883219929709296,0,0.26535441127471177,0.27035804606891534,0.26957743075440177
153,0.2791595169705873,0,0.2714291161603318,0.2683151181916784,0.2691936197027169
154,0.26635284016367,0,0.27144818547711697,0.2693704912110874,0.2669107327087425
155,0.26621226741077386,0,0.27057487484834297,0.26822881888683126,0.26843481366780964
156,0.26058727059203635,0,0.2643841260554917,0.26878317283285186,0.2695922573821292
157,0.27160396902719613,0,0.26613450234333413,0.2678308170814446,0.2710539511434443
158,0.2743977382135523,0,0.26886299261092717,0.2703730601739707,0.2692288645557426
159,0.27906405562629677,0,0.27502192095568273,0.27040738886315124,0.2710975642540256
160,0.26638391085667823,0,0.27328190156550863,0.27417668235507475,0.2696046181175201
161,0.27943373805165095,0,0.2749605681782086,0.27100821744068215,0.27191607392008066
162,0.2557616444552372,0,0.26719309778785316,0.2714821620399633,0.272602816306675
163,0.27676746120995754,0,0.2706542812389472,0.2709515840613747,0.27329597240106857
164,0.2764111657333562,0,0.2696467571328493,0.273524768064901,0.27148486072798966
165,0.2792498308743082,0,0.2774761526058735,0.27091527523752035,0.2733965444599572
166,0.2663862739147502,0,0.2740157568408037,0.2757160857425632,0.27450623135800456
167,0.27976569698044884,0,0.27513393392316726,0.27780290276816827,0.2779171420012655
168,0.2872015463379828,0,0.2777845057443926,0.2784482734131089,0.27946591962659745
169,0.27963801895806206,0,0.2822017540921635,0.28012008815570366,0.27872020322996505
170,0.28760890458727884,0,0.2848161566277743,0.28108106356414025,0.2760835636606162
171,0.27119115095692803,0,0.2794793581674237,0.2772865949458236,0.2760872743972068
172,0.2607933538888655,0,0.27319780314435843,0.2731287354924035,0.27381412097530344
173,0.26641224907087846,0,0.266132251305559,0.2699718563062163,0.27187594942517784
174,0.2638536230271258,0,0.26368640866229026,0.2671769444861809,0.27204112226179483
175,0.2736343454871007,0,0.2679667391950365,0.26909756005767066,0.27083325227729205
176,0.28079422881437854,0,0.2727607324428689,0.27276965221904986,0.2709242190057576
177,0.2791538146957605,0,0.2778607963324144,0.27385278601611135,0.27200484416438947
178,0.27182791805618844,0,0.27725865385544307,0.274753607410544,0.2727201615587254
179,0.26835772999929025,0,0.27311315425041255,0.27431063247937004,0.27195267646870747
180,0.2714194708312328,0,0.27053503962890346,0.2698480321958939,0.27203948684131213
181,0.2584812273969966,0,0.2660861427425066,0.26886567287580904,0.2721798893004553
182,0.2742420180953332,0,0.26804757210785607,0.27085549847024737,0.2710464142255081
183,0.28177704602838394,0,0.27150009717357193,0.27142785030461597,0.2724673806418118
184,0.27121948917112826,0,0.27574618443161586,0.27349889273243233,0.275978083115497
185,0.28177468297031194,0,0.27825707272327566,0.28038917671604935,0.28012222796995345
186,0.2929326473150872,0,0.2819756064855099,0.28562647005946784,0.28048276934067723
187,0.30042848481242845,1,0.29171193836594256,0.2814720642522047,0.2812183241506848
188,0.2610050169920649,0,0.2847887163731926,0.2831063467710564,0.28227157014737564
189,0.2793909017653866,0,0.28027480118996095,0.28458136377803667,0.2848306895743156
190,0.2891497680052184,0,0.27651522892089037,0.283821499346962,0.2740176019024939
191,0.28913332515970835,0,0.28589133164343866,0.26495241623798904,0.25793201701699686
192,0.2060830692675626,0,0.26145538747749697,0.24881812346289678,0.24973039470734498
193,0.1803335531166066,0,0.2251833158479594,0.2415433688387921,0.24899977279601465
194,0.24301712864486386,0,0.2098112503430111,0.23489154796029937,0.24997937726219074
195,0.25589066361275464,0,0.2264137817914076,0.2343145095340816,0.24881372065067556
196,0.2862481330286189,0,0.26171864176208004,0.24929593002549097,0.2477401617061322
197,0.28099017172460966,0,0.27437632278866175,0.2695529019117515,0.2594582233322821
198,0.2816184125479049,0,0.28295223910037964,0.278571376312901,0.2772297822740159
199,0.2881095006506108,0,0.2835726949743768,0.2883401367320985,0.28490529056503433
200,0.3047344657087421,1,0.2914874596357535,0.2904396474627731,0.2903827616726064
201,0.2967456866819925,0,0.296529884347116,0.29308820539100255,0.29223567619558316
202,0.29423296136575794,0,0.29857103791883094,0.2966082298193129,0.2923260786558158
203,0.29921853468946136,0,0.29673239424573694,0.2953109274784381,0.2949872686967794
204,0.2816229889462364,0,0.2916914950004852,0.2944133829036204,0.29474505363887615
205,0.3002467428346486,1,0.29369608882344994,0.2923470446162796,0.2928330119440484
206,0.28641399524529276,0,0.2894279090087271,0.2917704871121174,0.2927608356522851
207,0.29135017384494544,0,0.292670303974963,0.29117487070215586,0.2898783765067705
208,0.2962404526396536,0,0.29133487390996277,0.28966142238233916,0.28813714424878406
209,0.27405574734715776,0,0.28721545794391784,0.28701805559211946,0.28768953401984226
210,0.2870299088835505,0,0.28577536962345346,0.2854332000117907,0.28538167116338337
211,0.2784897173436488,0,0.27985845785811847,0.2839815058106893,0.28472764689354235
212,0.2840917028394394,0,0.28320377635554667,0.2811005803540397,0.2837812710206344
213,0.28183582535639995,0,0.28147241517982974,0.2832345394315269,0.282728700658812
214,0.2847255427345926,0,0.2835510236434781,0.283603049676195,0.2856210551547126
215,0.2888724601068956,0,0.2851446093992962,0.2867655519711576,0.2862139673661263
216,0.29430222881845614,0,0.2893000772199817,0.2881832702759596,0.2866919827965201
217,0.291180294363451,0,0.29145166109626786,0.2881832702759596,0.2886178679599344
218,0.28183582535639995,0,0.2891061161794373,0.2907527415257093,0.29012870160248283
219,0.29757289898333844,0,0.2901963395677309,0.2914605816751788,0.2911954927133798
220,0.29241166085424275,0,0.2906067950646616,0.2910387520136609,0.29235604554260625
221,0.2921930805108666,0,0.294059213449484,0.29220195912326685,0.2905403232487243
222,0.2969963299114796,0,0.29386702375886387,0.29215322860424353,0.2921429287750265
223,0.2815921727612881,0,0.2902605277278785,0.2931183554170886,0.29555766903823766
224,0.3023985330475675,1,0.2936623452401103,0.29578382468601633,0.2964348359315799
225,0.305739007198878,0,0.29657657100257734,0.2980878220311894,0.2974886175200889
226,0.3037130672367364,0,0.3039502024943938,0.2986461824436546,0.29825732404932587
227,0.29978813197380905,0,0.30308006880314053,0.3018425531345031,0.2961135458389066
228,0.2975740262155293,0,0.3003584084753565,0.29776082301269896,0.2960866779279852
229,0.2819898824385475,0,0.2931173468759596,0.29289384104989014,0.2930483005969212
230,0.2814040973848376,0,0.28698933534630316,0.2883772059485665,0.29026761334813195
231,0.281129891730122,0,0.28150795718449945,0.28567441884527656,0.2862906598001099
232,0.2862741964573556,0,0.2829360618574365,0.2813344920822871,0.2840495927155077
233,0.2758743924005883,0,0.28109282686268483,0.2817566480708962,0.27491257573250955
234,0.28410066238159615,0,0.2820830837465091,0.2721988100608371,0.25848632786422904
235,0.23361490733454243,0,0.2645299873722375,0.2493740611869299,0.25490784489219365
236,0.16700614736057903,0,0.22824057235890413,0.24339016521157647,0.2531598378163328
237,0.2563547165805818,0,0.21899192375857032,0.24199405517127842,0.25513277412852425
238,0.26889384219909174,0,0.23075156871342037,0.24519087282349972,0.2606873699891525
239,0.30008475064269186,1,0.27511110314079207,0.26141920404158725,0.26333086522025845
240,0.3147565634249758,0,0.29457838542225545,0.2885390003693374,0.2722510708784317
241,0.302605128999336,0,0.3058154810223357,0.2964793264415704,0.29085039108263444
242,0.29605634694176064,0,0.3044726797886881,0.30214083575975226,0.29484388242121085
243,0.2972013887900057,0,0.298620954910362,0.2989857168213376,0.2966907014713708
244,0.2843091559506246,0,0.2925222972274592,0.29239871924638405,0.29407918673573313
245,0.28182157555021714,0,0.28777737343027826,0.2882385229451643,0.28969961597691857
246,0.2818041474932262,0,0.2826449596646891,0.2858471671794689,0.2866754225838731
247,0.2840995681132752,0,0.2825750970522402,0.2826940444710715,0.2854686451046616
248,0.28143577524801144,0,0.2824464969515077,0.28335399419840146,0.28598206400907394
249,0.28760890458727884,0,0.28438141598285444,0.2871487433125367,0.28708825129739474
250,0.3007953211208918,1,0.28994666698539123,0.2891984072076639,0.28929005391670365
251,0.2920524669688724,0,0.2934855642256764,0.29182533236208313,0.2907698170128806
252,0.29723419388537037,0,0.2966939939917097,0.29397067514577485,0.29357674350855845
253,0.2921624891664775,0,0.293816383340238,0.2971985049449245,0.29511615215884845
254,0.30374805358302825,1,0.2977149122116221,0.2954817678807558,0.2977196355173208
255,0.2922116358000485,0,0.296040726183179,0.2982379321062979,0.28117550752921056
256,0.3058332880965738,0,0.3005976591598814,0.27578837837004644,0.2738057494194034
257,0.18498642520411096,0,0.2610104497002463,0.26544871257679575,0.2707543492072903
258,0.24046416020022193,0,0.24376129116697123,0.25987398034030773,0.27115556628309484
259,0.2758743924005883,0,0.2337749926016386,0.26042585491971976,0.27273228386039455
260,0.294971008697101,0,0.2704365204326346,0.26221621262522776,0.2769279644956494
261,0.3147850766241142,1,0.2952101592406014,0.28953520763377016,0.27796770349734096
262,0.321581400246825,0,0.3104458285226836,0.3040646678154104,0.29530228813302983
263,0.3131114611084229,0,0.3164926459931223,0.3101554928660818,0.304780916983542
264,0.30632851765393393,0,0.313673793003062,0.3125242035574217,0.3101232482585325
265,0.30681456215379976,0,0.3087515136387206,0.31222133049770096,0.31272100649027024
266,0.31327071132551065,0,0.3088045970444189,0.3105361137121889,0.3136919240585781
267,0.3131553163192617,0,0.31108019659952885,0.3122301214109598,0.31367554204348586
268,0.32158149960227844,0,0.3160025090823524,0.31525776310840853,0.3131876475813523
269,0.321466726141184,0,0.31873451402090797,0.3158340906523449,0.31374788100111217
270,0.30969619987348945,0,0.3175814752056472,0.31522997870569325,0.31471166456512173
271,0.3102501515922579,0,0.3138043592023081,0.3153111248622139,0.3130150525663993
272,0.3135610471018677,0,0.31116913285587106,0.3112737104086506,0.31227288817584664
273,0.3013944273344599,0,0.30840187534286184,0.30857239829749405,0.3094254196112445
274,0.3079601655854001,0,0.3076385466739093,0.3069630022528088,0.30798634625979765
275,0.30164921965005675,0,0.3036679375233054,0.3071916144705682,0.3060595395282978
276,0.3113932126810588,0,0.3070008659721708,0.30372111560079135,0.3034121141162091
277,0.29620855275298097,0,0.3030836616946999,0.301785864875427,0.3005744893527163
278,0.2917181737076376,0,0.29977331304722554,0.29893336650983143,0.2976534992729784
279,0.2936976737574226,0,0.29387480007268135,0.29479302193507806,0.29617686450986824
280,0.2809474967762956,0,0.2887877814137833,0.2920391238475929,0.2966027308144784
281,0.297623722243628,0,0.2907562975924473,0.2937234700534617,0.2941548437756398
282,0.3046302837823288,1,0.2944005009340837,0.2942314359937711,0.29405523738547246
283,0.29425800340917985,0,0.2988373364783807,0.29459416284664997,0.2936538845959059
284,0.2955113080218201,0,0.2981331984044431,0.2961864043275256,0.29449917596433905
285,0.2889087041806663,0,0.2928926718705564,0.29658460254609054,0.2955875303118428
286,0.2996147133364502,0,0.29467824184631297,0.2933717412313882,0.28102523087889
287,0.2885659772088194,0,0.29236313157531413,0.27365766579214323,0.27270025176288065
288,0.1956876262129609,0,0.2612894389194101,0.26382649018183313,0.2679177552732881
289,0.2463554299702637,0,0.2435363444640141,0.25820085494210615,0.2658376270672968
290,0.2607805279820411,0,0.23427452805508628,0.2544679943907909,0.2647343999893203
291,0.28095041057987435,0,0.2626954561773924,0.25299202187599407,0.26179551268336354
292,0.2811861146348408,0,0.2743056843989156,0.2696629970723535,0.26034038765936274
293,0.2790425021947571,0,0.280393009136489,0.2760679314864632,0.27380017326084627
294,0.2783801020408163,0,0.27953623962346796,0.2818930509747247,0.28064408003032987
295,0.28990612542334077,0,0.282442909886304,0.28455552433007936,0.28501117229646006
296,0.2942627773566483,0,0.2875163349402688,0.2865883361721018,0.2871997180343137
297,0.29135017384494544,0,0.2918396922083133,0.29003388188212115,0.28865172649290116
298,0.2962702307448526,0,0.2939610606488164,0.2926278962429478,0.2901048308218951
299,0.29135017384494544,0,0.29299019281158206,0.29248951765782183,0.29123082939069683
300,0.28921423249771944,0,0.29227821236250406,0.290889380590977,0.2925656989805958
301,0.28626209202243064,0,0.28894216612169527,0.2924693883325148,0.29273613755307587
302,0.2992502125526352,0,0.29157551235759155,0.2923065116563464,0.2939210454791318
303,0.29545584736400465,0,0.2936560506463574,0.2939653827528247,0.2952170126212102
304,0.29964452932734054,0,0.2981168630813282,0.2971909364011623,0.29565787292821916
305,0.3053420007393962,1,0.30014745914358326,0.298825757195479,0.2972857805964842
306,0.29443619599400717,0,0.29980757535358293,0.2990976319200655,0.29739546871950245
307,0.30060958617557054,0,0.3001292609696596,0.29741244422397417,0.2985860266073753
308,0.2870299088835505,0,0.29402523035104383,0.2990003619120557,0.29843664972971695
309,0.30758411776774974,0,0.2984078709422893,0.29681400360825594,0.2973234943850522
310,0.29441020922040023,0,0.2963414119572339,0.29629725279239094,0.29544496778621215
311,0.29185244191467813,0,0.29794892296761094,0.29461379846678143,0.29572871102569465
312,0.29219231454752725,0,0.2928183218942024,0.2964922964241481,0.2955479342090399
313,0.2964223986703816,0,0.29348905171086415,0.2948443025623959,0.2970322285304446
314,0.2993441484589894,0,0.2959862872256309,0.29544625454499285,0.29518049331248414
315,0.2974199691333818,0,0.29772883875425293,0.29600016041046046,0.294868447081888
316,0.2946219712420186,0,0.2971286962781316,0.2960068746222021,0.29448266507866094
317,0.2922258856062313,0,0.2947559419938794,0.2945527884665438,0.29475868765994406
318,0.2891519678920945,0,0.2919999415801158,0.29350885329804727,0.2948698105466211
319,0.2941244726165009,0,0.29183410870494225,0.2934649112467952,0.2946122437406911
320,0.2972002588771313,0,0.29349223312857475,0.29404875316188567,0.29475380133204154
321,0.2975411808174745,0,0.29628863743703465,0.29528575049520783,0.2946861156883683
322,0.29841087227284463,0,0.2977174373224803,0.2962849912640507,0.29497710022414275
323,0.2941481717363086,0,0.2967000749422084,0.29631265221208025,0.2956769641445618
324,0.2942627773566483,0,0.2956072737885999,0.29568280350366083,0.2952303695489239
325,0.29405101533502986,0,0.2941539881426631,0.29437422942957314,0.2933289998238178
326,0.2909983104470316,0,0.29310403437957194,0.291470189135282,0.2918008502263985
327,0.2838906708013875,0,0.28964666552781654,0.290009381515128,0.2908907413814522
328,0.28684413363553907,0,0.28724437162798705,0.28956484811544103,0.29093242932277974
329,0.29204011035821986,0,0.28759163826504636,0.28964264251355587,0.29049034540447644
330,0.2944399873255993,0,0.29110807710645287,0.28967661840985387,0.2919753702530881
331,0.29116818992852606,0,0.2925494292041151,0.2937877221046392,0.29099734553905626
332,0.30444618927531597,1,0.2966847888431469,0.29324932286729394,0.29143691252114323
333,0.2841521374488116,0,0.2932555055508838,0.2922348287308495,0.28992227796190256
334,0.2869676396759876,0,0.2918553221333724,0.28859516960989995,0.2884379836404979
335,0.2762416917208609,0,0.28245382294855403,0.28669154164587096,0.2884228350203151
336,0.2816500501083885,0,0.28161979383507685,0.28466909318767364,0.28706310076029445
337,0.29433394698432,0,0.28407522960452053,0.2841686757195873,0.28677409738717835
338,0.2816500501083885,0,0.28587801573369614,0.28725978091708837,0.2870652237244217
339,0.3024231656634923,1,0.2928023875854014,0.28924944693482074,0.28666977944958
340,0.28619002180951536,0,0.2900877458604659,0.2897593428635645,0.2892182225523478
341,0.2841995297521064,0,0.2909375724083721,0.28970871215474575,0.2925003581530165
342,0.29408079344022886,0,0.28815678166728276,0.2943037019956819,0.29274389553200664
343,0.30462499931305864,1,0.29430177416846465,0.29302681059043323,0.2940793612946716
344,0.296038708637258,0,0.29824816713018265,0.2939884683179372,0.2922114967958131
345,0.2909983104470316,0,0.2972206727991183,0.2950181852018147,0.2936469695170497
346,0.2893481141714924,0,0.29212837775192685,0.29544969268540344,0.2754081516963761
347,0.29623833085818,0,0.29219491849223306,0.26583025382426795,0.2656282902729877
348,0.15652780500738867,0,0.24737141667901597,0.25174686479211916,0.2619685753874502
349,0.2256217634765068,0,0.22612929978069,0.24934860172557194,0.25883528950809875
350,0.27900699511429994,0,0.22038552119939916,0.2463001203876331,0.25855911755116423
