frame,threshold,blink,ear_norm
0,0.0,0.0,0.5305794256799695
1,0.0,0.0,0.510048370742838
2,0.0,0.0,0.5921237603189852
3,0.0,0.0,0.533621828072496
4,0.0,0.0,0.5051149228159078
5,0.0,0.0,0.5282627092601121
6,0.0,0.0,0.5401227704008849
7,0.0,0.0,0.5478192553995638
8,0.0,0.0,0.5340522394028177
9,0.0,0.0,0.6291825587538863
10,1.0,0.0,0.7015880767595285
11,0.0,0.0,0.6823925046040541
12,0.0,0.0,0.7526226650103921
13,0.0,0.0,0.7045693769059047
14,0.0,0.0,0.7400019835784017
15,0.0,0.0,0.6824614405749674
16,0.0,0.0,0.6894292228751799
17,0.0,0.0,0.6983578899950882
18,0.0,0.0,0.6815389180724408
19,0.0,0.0,0.738391286718563
20,0.0,0.0,0.7288524641340547
21,0.0,0.0,0.7497312150914489
22,0.0,0.0,0.6776837210321158
23,0.0,0.0,0.6318724873279975
24,0.0,0.0,0.641012379485295
25,0.0,0.0,0.6348219636697335
26,0.0,0.0,0.621654134949118
27,1.0,0.0,0.7155501944430303
28,0.0,0.0,0.624517034993209
29,0.0,0.0,0.67601307939402
30,0.0,0.0,0.632738866561329
31,0.0,0.0,0.6445484296771404
32,0.0,0.0,0.6441965021096127
33,0.0,0.0,0.6255502231600784
34,0.0,0.0,0.5281343665974177
35,0.0,0.0,0.29615331768855285
36,0.0,0.0,0.434988737090821
37,0.0,0.0,0.4476590915582767
38,0.0,1.0,0.470995907443998
39,0.0,0.0,0.493080262491144
40,0.0,0.0,0.5385410459253518
41,0.0,0.0,0.5469376790324353
42,0.0,0.0,0.5125423333754002
43,0.0,0.0,0.5669459774340113
44,0.0,0.0,0.5678616973607019
45,0.0,0.0,0.5577265589094446
46,0.0,0.0,0.567678055139828
47,0.0,0.0,0.6454107791243852
48,1.0,0.0,0.6631562873232707
49,0.0,0.0,0.6631906389109674
50,0.0,0.0,0.6559379765779592
51,0.0,0.0,0.71248129608492
52,0.0,0.0,0.6949416893326467
53,0.0,0.0,0.7013371409815177
54,0.0,0.0,0.6893390578026525
55,0.0,0.0,0.6663474084206144
56,0.0,0.0,0.6468101376664693
57,0.0,0.0,0.6675786123541183
58,0.0,0.0,0.6325882222983037
59,0.0,0.0,0.6462716912478528
60,1.0,0.0,0.6590491701654452
61,0.0,0.0,0.6605472048391976
62,0.0,0.0,0.6715374948476183
63,0.0,0.0,0.5952553667826347
64,0.0,0.0,0.6318116372689975
65,0.0,0.0,0.611701403051302
66,0.0,0.0,0.5960955036876991
67,0.0,0.0,0.5847165186160653
68,0.0,0.0,0.6119330486228078
69,0.0,0.0,0.6119330486228078
70,0.0,0.0,0.5743653170848689
71,0.0,0.0,0.6203218142941527
72,0.0,0.0,0.22344096380776352
73,0.0,0.0,0.36469689972777675
74,0.0,0.0,0.5031997369959739
75,0.0,1.0,0.49483226870946284
76,0.0,0.0,0.4648200755142309
77,0.0,0.0,0.5035372737212199
78,0.0,0.0,0.46504708463336586
79,0.0,0.0,0.4779105917643541
80,0.0,0.0,0.5707685905556141
81,0.0,0.0,0.5670284086828802
82,0.0,0.0,0.52366369641781
83,0.0,0.0,0.49693591679409777
84,0.0,0.0,0.5464380641369511
85,0.0,0.0,0.5328712254233622
86,0.0,0.0,0.5432221625063895
87,0.0,0.0,0.546315861237779
88,0.0,0.0,0.4937658986341127
89,0.0,0.0,0.5120358941149183
90,0.0,0.0,0.5434278433641601
91,0.0,0.0,0.5670284086828802
92,0.0,0.0,0.557263819193497
93,0.0,0.0,0.5622881375230273
94,0.0,0.0,0.5164719802579192
95,0.0,0.0,0.42666133586436855
96,0.0,0.0,0.3999969569330852
97,0.0,0.0,0.4782099594101134
98,0.0,0.0,0.43242018961553147
99,0.0,0.0,0.454204563312921
100,0.0,0.0,0.41940256909189716
101,0.0,0.0,0.5050400302888426
102,0.0,0.0,0.49421543059728756
103,0.0,0.0,0.4523932170116031
104,0.0,0.0,0.45376172410883864
105,0.0,0.0,0.4179074872544356
106,0.0,0.0,0.4124654380566032
107,0.0,0.0,0.4445096794638115
108,0.0,0.0,0.4240104997490247
109,0.0,0.0,0.3940591380219492
110,0.0,0.0,0.4525073251222642
111,0.0,0.0,0.4886999794832713
112,0.0,0.0,0.4445758373325664
113,0.0,0.0,0.42352821756663495
114,0.0,0.0,0.40770818247073676
115,0.0,0.0,0.42732817529126654
116,0.0,0.0,0.49500704146210145
117,0.0,0.0,0.5600752567046985
118,0.0,0.0,0.49158336022277394
119,0.0,0.0,0.2826109975522811
120,0.0,0.0,0.12238552960829784
121,0.0,0.0,0.28839594925077516
122,0.0,1.0,0.28732246454641697
123,0.0,0.0,0.38191501258379407
124,0.0,0.0,0.31481535931929167
125,0.0,0.0,0.38419376427440544
126,0.0,0.0,0.3867495926131702
127,0.0,0.0,0.40155616171616126
128,0.0,0.0,0.4237837310889288
129,0.0,0.0,0.3707148804930991
130,0.0,0.0,0.42132710110694205
