frame,threshold,blink,ear_norm
0,0.0,0.0,0.6966478282441352
1,0.0,0.0,0.6804054065718258
2,0.0,0.0,0.6735737524316769
3,0.0,0.0,0.6773472233330939
4,0.0,0.0,0.6510932395261847
5,0.0,0.0,0.6617402430164628
6,0.0,0.0,0.692656672354296
7,0.0,0.0,0.6615204896514344
8,0.0,0.0,0.665834666615725
9,0.0,0.0,0.6465538438641254
10,0.0,0.0,0.6740434572573144
11,0.0,0.0,0.6307548563885247
12,0.0,0.0,0.6187090345802355
13,0.0,0.0,0.6352550298435523
14,0.0,0.0,0.5732781802142023
15,0.0,0.0,0.3101676083748017
16,0.0,0.0,0.4503480121534843
17,0.0,0.0,0.47944243341205783
18,0.0,1.0,0.5151909102442279
19,0.0,0.0,0.5792316386670673
20,0.0,0.0,0.5900008089387412
21,0.0,0.0,0.4901841276359901
22,0.0,0.0,0.4142494810344459
23,0.0,0.0,0.4327761598169724
24,0.0,0.0,0.4259918379085587
25,0.0,0.0,0.39736921757593907
26,0.0,0.0,0.4298481987782216
27,0.0,0.0,0.35497474584608163
28,0.0,0.0,0.4011485539307675
29,0.0,0.0,0.4366060530126943
30,0.0,0.0,0.4144773459305378
31,0.0,0.0,0.3008131015517496
32,0.0,0.0,0.35340101319033407
33,0.0,0.0,0.40716443547974435
34,0.0,1.0,0.44334203615674694
35,0.0,0.0,0.4734069965630912
36,0.0,0.0,0.5027790438007304
37,0.0,0.0,0.5082028635292655
38,0.0,0.0,0.5266241585210244
39,0.0,0.0,0.5079802756324142
40,0.0,0.0,0.5388449857855796
41,0.0,0.0,0.4441766015325919
42,0.0,0.0,0.4437156247858302
43,0.0,0.0,0.3143172268962726
44,0.0,0.0,0.24579320390676437
45,0.0,0.0,0.3770084659556231
46,0.0,1.0,0.44334175894551175
47,0.0,0.0,0.5269141485540768
48,0.0,0.0,0.5268585377165595
49,0.0,0.0,0.520827871612405
50,0.0,0.0,0.5852071100685368
51,0.0,0.0,0.567044188728283
52,0.0,0.0,0.6051669103217496
53,0.0,0.0,0.6051669103217496
54,0.0,0.0,0.6172303359430724
55,0.0,0.0,0.6096876603398266
56,0.0,0.0,0.5935382708867645
57,0.0,0.0,0.618055539917942
58,0.0,0.0,0.6096738090934828
59,0.0,0.0,0.6174346688006235
60,0.0,0.0,0.6144092126197012
61,0.0,0.0,0.5870908580073375
62,0.0,0.0,0.1888085209462691
63,0.0,0.0,0.29425674127948326
64,0.0,0.0,0.4354435900797333
65,0.0,1.0,0.48526021807260683
66,0.0,0.0,0.5034576641146635
67,0.0,0.0,0.545457236719649
68,0.0,0.0,0.5332398901542175
69,0.0,0.0,0.5925347114755497
70,0.0,0.0,0.5808017047654914
71,0.0,0.0,0.6079812147420082
72,0.0,0.0,0.6042466232605955
73,0.0,0.0,0.585228053994945
74,0.0,0.0,0.5736571139441156
75,0.0,0.0,0.6100540145266388
76,0.0,0.0,0.5905681560273442
77,0.0,0.0,0.611322454418223
78,1.0,0.0,0.6371745713972459
79,0.0,0.0,0.5970265954243489
80,0.0,0.0,0.57411071152811
81,0.0,0.0,0.6093632125222611
82,0.0,0.0,0.6209735018745914
83,0.0,0.0,0.6026434170597418
84,0.0,0.0,0.62175691277671
85,1.0,0.0,0.6323360942484251
86,0.0,0.0,0.587993053487426
87,0.0,0.0,0.632685413659637
88,0.0,0.0,0.6494916539977358
89,0.0,0.0,0.6115824120539199
90,0.0,0.0,0.6209735018745914
91,0.0,0.0,0.5825793267710717
92,0.0,0.0,0.5966524467597545
93,0.0,0.0,0.6104564241943646
94,0.0,0.0,0.6047857245863023
95,0.0,0.0,0.3383301469897367
96,0.0,0.0,0.26545583747891704
97,0.0,0.0,0.3943891515881679
98,0.0,1.0,0.46601912800496104
99,0.0,0.0,0.49165515099126206
100,0.0,0.0,0.5154239911337638
101,0.0,0.0,0.5215823011301702
102,0.0,0.0,0.5477967627495195
103,0.0,0.0,0.5442688943804012
104,0.0,0.0,0.5440212802653559
105,0.0,0.0,0.5392033375627927
106,0.0,0.0,0.5023091936012681
107,0.0,0.0,0.49585210168298205
108,0.0,0.0,0.5145072369441989
109,0.0,0.0,0.5259367612217296
110,0.0,0.0,0.5014809118791319
111,0.0,0.0,0.5017633880029497
112,0.0,0.0,0.4781233481037948
113,0.0,0.0,0.5468797034257402
114,0.0,0.0,0.4945278789930787
115,0.0,0.0,0.5150583941590255
116,0.0,0.0,0.46599713081520355
117,0.0,0.0,0.46539438648487896
118,0.0,0.0,0.47703652181421047
119,0.0,0.0,0.49627178433937236
120,0.0,0.0,0.35342602510688353
121,0.0,0.0,0.13837409427112304
122,0.0,0.0,0.24282369327364944
123,0.0,1.0,0.254486768285821
124,0.0,0.0,0.33324979586188047
125,0.0,0.0,0.42562608828391585
126,0.0,0.0,0.403494350592296
127,0.0,0.0,0.4327996586152566
128,0.0,0.0,0.45541741233249583
129,0.0,0.0,0.49084125218590363
130,0.0,0.0,0.44934705512619044
131,0.0,0.0,0.467121588422739
132,0.0,0.0,0.4650808857642407
133,0.0,0.0,0.4020425870055983
134,0.0,0.0,0.42820531042194443
135,0.0,0.0,0.49442724712693975
136,0.0,0.0,0.49648144284014684
137,0.0,0.0,0.5012813603119258
138,0.0,0.0,0.46125346467882805
139,0.0,0.0,0.4614726895257498
140,0.0,0.0,0.4710890636928753
141,0.0,0.0,0.4738058046299436
142,0.0,0.0,0.4629776048913716
143,0.0,0.0,0.4558834050704291
144,0.0,0.0,0.4736487863855948
145,0.0,0.0,0.49010364221289365
146,0.0,0.0,0.4795622352239289
147,0.0,0.0,0.4448271283495813
148,0.0,0.0,0.4315799450863425
149,0.0,0.0,0.4095435995935717
150,0.0,0.0,0.31717711182549435
151,0.0,0.0,0.2684673701755959
152,0.0,0.0,0.29862881558051435
153,0.0,1.0,0.27502128758750155
154,0.0,0.0,0.23728474199961222
155,0.0,0.0,0.20823285923257365
156,0.0,0.0,0.16912804799767692
157,0.0,0.0,0.1877688069047318
158,0.0,0.0,0.15604841307255835
159,0.0,0.0,0.1878760918921633
160,0.0,0.0,0.1778664148768406
161,0.0,0.0,0.16579608488966566
162,0.0,0.0,0.07917883073860417
163,0.0,0.0,0.17028476705087686
164,0.0,0.0,0.20254324477121732
165,0.0,0.0,0.22975973026655325
166,0.0,0.0,0.2918857019409207
167,0.0,0.0,0.35255622949883864
168,0.0,0.0,0.11614188861702032
169,0.0,0.0,0.1814055819619406
170,0.0,0.0,0.21498948413185273
171,0.0,0.0,0.27984531441059574
172,0.0,0.0,0.2538263457177844
173,0.0,0.0,0.2864479702819076
174,0.0,0.0,0.25953908894327593
175,0.0,0.0,0.25810215646689844
176,0.0,0.0,0.2798494515285909
177,0.0,0.0,0.2513527842098488
178,0.0,0.0,0.2628376491004102
179,0.0,0.0,0.29387441820332666
180,0.0,0.0,0.14850850203537178
181,0.0,0.0,0.24586047291005492
182,0.0,0.0,0.2962328711871161
183,0.0,0.0,0.30759724970237606
184,0.0,0.0,0.3250652029086908
185,0.0,0.0,0.3499154249910545
186,0.0,0.0,0.33186497133245313
187,0.0,0.0,0.3881678020699822
188,0.0,0.0,0.4383421418097457
189,0.0,0.0,0.4269117862579877
190,0.0,0.0,0.4659694520235429
191,0.0,0.0,0.3095815701013169
192,0.0,0.0,0.20302558035001825
193,0.0,0.0,0.2553794733746413
194,0.0,0.0,0.3415960759058659
195,0.0,0.0,0.39632554776509166
196,0.0,0.0,0.4448599311770932
197,0.0,0.0,0.4561639907649706
198,0.0,0.0,0.4979009596240643
199,0.0,0.0,0.5150794832183423
200,0.0,0.0,0.5242410801060182
201,0.0,0.0,0.5212375651275805
202,0.0,0.0,0.49101902405831055
203,0.0,0.0,0.5412418723119586
204,0.0,0.0,0.5189677274044434
205,0.0,0.0,0.4321845412282652
206,0.0,0.0,0.3078511279629231
207,0.0,0.0,0.3756219537759518
208,0.0,0.0,0.4476053989336017
209,0.0,1.0,0.4275096129938512
210,0.0,0.0,0.4398102212071746
211,0.0,0.0,0.4317479674784122
212,0.0,0.0,0.16123888125892488
213,0.0,0.0,0.24894104595469133
214,0.0,0.0,0.33941653471629946
215,0.0,0.0,0.4099901805717598
216,0.0,0.0,0.5292657329630881
217,0.0,0.0,0.5815250021978307
218,0.0,0.0,0.5993349994978306
219,0.0,0.0,0.594687464371832
220,0.0,0.0,0.596416781880605
221,0.0,0.0,0.23460381761661028
222,0.0,0.0,0.22906627448388983
223,0.0,0.0,0.3301814892413801
224,0.0,0.0,0.40514981810762685
225,0.0,0.0,0.4558317551635118
226,0.0,0.0,0.4487185986530968
227,0.0,0.0,0.48374163725103525
228,0.0,0.0,0.48545226666983704
229,0.0,0.0,0.4332115414398231
230,0.0,0.0,0.266756638291754
231,0.0,0.0,0.4157935943807109
232,0.0,0.0,0.5216629622663014
233,0.0,0.0,0.5925745920374172
234,1.0,0.0,0.641940497614987
235,0.0,0.0,0.628557613308064
236,0.0,0.0,0.6458520650983505
237,0.0,0.0,0.6449257724123383
238,0.0,0.0,0.6833103296173492
239,0.0,0.0,0.6957630019478753
240,0.0,0.0,0.7064677243269348
241,0.0,0.0,0.6554238295244822
242,0.0,0.0,0.3968021772813489
243,0.0,0.0,0.3959188661417719
244,0.0,0.0,0.4687127810472099
245,0.0,1.0,0.5526349606977797
246,0.0,0.0,0.5907433047714942
247,0.0,0.0,0.5997237039454968
248,1.0,0.0,0.6284966316048545
249,0.0,0.0,0.6336485887394412
250,0.0,0.0,0.6188562542383395
251,0.0,0.0,0.5759345113676383
252,0.0,0.0,0.2539114713169825
253,0.0,0.0,0.307051885204763
254,0.0,0.0,0.4023059900583325
255,0.0,0.0,0.46519677084525823
256,0.0,0.0,0.5165568706337084
257,0.0,0.0,0.5881831447785631
258,0.0,0.0,0.6100493332106655
259,0.0,0.0,0.6137862456687425
260,1.0,0.0,0.6527302394130554
261,0.0,0.0,0.32258580312721746
262,0.0,0.0,0.34707044342544424
263,0.0,0.0,0.47571653242972445
264,0.0,0.0,0.5693633666374117
265,0.0,0.0,0.5650510667123514
266,0.0,0.0,0.5903282431151469
267,0.0,0.0,0.5802931579413411
268,0.0,0.0,0.610803483034437
269,0.0,0.0,0.5939519719295235
270,0.0,0.0,0.5941882811302405
271,0.0,0.0,0.6154543204164564
272,1.0,0.0,0.640177244546268
273,0.0,0.0,0.6535500927171718
274,0.0,0.0,0.43914600663978953
275,0.0,0.0,0.5264060467525855
276,0.0,0.0,0.5693846242962397
277,0.0,0.0,0.5950687841336715
278,0.0,0.0,0.5875543282503968
279,0.0,0.0,0.5966049464011366
280,0.0,0.0,0.6228738490371794
281,1.0,0.0,0.6337754927188908
282,0.0,0.0,0.6236861433412969
283,0.0,0.0,0.6281362073325538
284,0.0,0.0,0.6276538467030361
285,0.0,0.0,0.6131992728483041
286,0.0,0.0,0.6250226220815278
287,1.0,0.0,0.6487818674130639
288,0.0,0.0,0.661775348010299
289,0.0,0.0,0.6195535272164052
290,0.0,0.0,0.6237184183835298
291,0.0,0.0,0.5796671160341602
292,0.0,0.0,0.4075842637729534
293,0.0,0.0,0.39698498638060126
294,0.0,0.0,0.4850305497304389
295,0.0,1.0,0.2713513437844228
296,0.0,0.0,0.3914475424435303
297,0.0,0.0,0.5452634104223635
298,0.0,0.0,0.5808415223839437
299,0.0,0.0,0.5802931579413411
